Title,Previous_Article,Level
Category:Deaths_from_the_COVID-19_pandemic_in_New_Jersey,Category:COVID-19_pandemic_in_New_Jersey,6
Floyd_Cardoz,Category:Deaths_from_the_COVID-19_pandemic_in_New_Jersey,7
John_Horton_Conway,Category:Deaths_from_the_COVID-19_pandemic_in_New_Jersey,7
Arnold_Demain,Category:Deaths_from_the_COVID-19_pandemic_in_New_Jersey,7
Margit_Feldman,Category:Deaths_from_the_COVID-19_pandemic_in_New_Jersey,7
Alan_Finder,Category:Deaths_from_the_COVID-19_pandemic_in_New_Jersey,7
Bucky_Pizzarelli,Category:Deaths_from_the_COVID-19_pandemic_in_New_Jersey,7
Wallace_Roney,Category:Deaths_from_the_COVID-19_pandemic_in_New_Jersey,7
Category:COVID-19_pandemic_in_New_York_(state),Category:COVID-19_pandemic_in_the_United_States_by_state,5
COVID-19_pandemic_in_New_York_(state),Category:COVID-19_pandemic_in_New_York_(state),6
Category:Deaths_from_the_2020_coronavirus_pandemic_in_New_York_(state),Category:COVID-19_pandemic_in_New_York_(state),6
Helène_Aylon,Category:Deaths_from_the_2020_coronavirus_pandemic_in_New_York_(state),7
Gil_Bailey,Category:Deaths_from_the_2020_coronavirus_pandemic_in_New_York_(state),7
Leila_Benitez-McCollum,Category:Deaths_from_the_2020_coronavirus_pandemic_in_New_York_(state),7
Maurice_Berger,Category:Deaths_from_the_2020_coronavirus_pandemic_in_New_York_(state),7
Richard_L._Brodsky,Category:Deaths_from_the_2020_coronavirus_pandemic_in_New_York_(state),7
Forrest_Compton,Category:Deaths_from_the_2020_coronavirus_pandemic_in_New_York_(state),7
Noach_Dear,Category:Deaths_from_the_2020_coronavirus_pandemic_in_New_York_(state),7
Fred_the_Godson,Category:Deaths_from_the_2020_coronavirus_pandemic_in_New_York_(state),7
William_H._Gerdts,Category:Deaths_from_the_2020_coronavirus_pandemic_in_New_York_(state),7
Leib_Groner,Category:Deaths_from_the_2020_coronavirus_pandemic_in_New_York_(state),7
William_B._Helmreich,Category:Deaths_from_the_2020_coronavirus_pandemic_in_New_York_(state),7
Ceybil_Jefferies,Category:Deaths_from_the_2020_coronavirus_pandemic_in_New_York_(state),7
Milena_Jelinek,Category:Deaths_from_the_2020_coronavirus_pandemic_in_New_York_(state),7
Benjamin_Levin_(partisan),Category:Deaths_from_the_2020_coronavirus_pandemic_in_New_York_(state),7
Jack_Lotz,Category:Deaths_from_the_2020_coronavirus_pandemic_in_New_York_(state),7
Madeline_Kripke,Category:Deaths_from_the_2020_coronavirus_pandemic_in_New_York_(state),7
Maria_Mercader,Category:Deaths_from_the_2020_coronavirus_pandemic_in_New_York_(state),7
Henry_Miller_(lawyer),Category:Deaths_from_the_2020_coronavirus_pandemic_in_New_York_(state),7
Olan_Montgomery,Category:Deaths_from_the_2020_coronavirus_pandemic_in_New_York_(state),7
John_Pfahl,Category:Deaths_from_the_2020_coronavirus_pandemic_in_New_York_(state),7
Walter_Robb_(engineer),Category:Deaths_from_the_2020_coronavirus_pandemic_in_New_York_(state),7
Aaron_Rubashkin,Category:Deaths_from_the_2020_coronavirus_pandemic_in_New_York_(state),7
Adam_Schlesinger,Category:Deaths_from_the_2020_coronavirus_pandemic_in_New_York_(state),7
William_Wolf_(critic),Category:Deaths_from_the_2020_coronavirus_pandemic_in_New_York_(state),7
Nashom_Wooden,Category:Deaths_from_the_2020_coronavirus_pandemic_in_New_York_(state),7
Category:COVID-19_pandemic_in_Ohio,Category:COVID-19_pandemic_in_the_United_States_by_state,5
COVID-19_pandemic_in_Ohio,Category:COVID-19_pandemic_in_Ohio,6
Amy_Acton,Category:COVID-19_pandemic_in_Ohio,6
Category:Deaths_from_the_2020_coronavirus_pandemic_in_Ohio,Category:COVID-19_pandemic_in_Ohio,6
Helen_Damico,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Ohio,7
Lee_Fierro,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Ohio,7
Category:2020_coronavirus_pandemic_in_insular_areas_of_the_United_States,Category:2020_coronavirus_pandemic_in_the_United_States_by_location,4
2020_coronavirus_pandemic_in_American_Samoa,Category:2020_coronavirus_pandemic_in_insular_areas_of_the_United_States,5
COVID-19_pandemic_in_Guam,Category:2020_coronavirus_pandemic_in_insular_areas_of_the_United_States,5
COVID-19_pandemic_in_the_Northern_Mariana_Islands,Category:2020_coronavirus_pandemic_in_insular_areas_of_the_United_States,5
Category:Deaths_from_the_2020_coronavirus_pandemic_in_the_United_States,Category:2020_coronavirus_pandemic_in_the_United_States,3
Jim_Cross_(ice_hockey_coach),Category:Deaths_from_the_2020_coronavirus_pandemic_in_the_United_States,4
Martin_S._Fox,Category:Deaths_from_the_2020_coronavirus_pandemic_in_the_United_States,4
Kiing_Shooter,Category:Deaths_from_the_2020_coronavirus_pandemic_in_the_United_States,4
Matthew_Madonna,Category:Deaths_from_the_2020_coronavirus_pandemic_in_the_United_States,4
Category:Deaths_from_the_2020_coronavirus_pandemic_in_Alabama,Category:Deaths_from_the_2020_coronavirus_pandemic_in_the_United_States,4
Bennie_G._Adkins,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Alabama,5
Category:Deaths_from_the_2020_coronavirus_pandemic_in_Colorado,Category:Deaths_from_the_2020_coronavirus_pandemic_in_the_United_States,4
Bob_Lazier,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Colorado,5
Category:Deaths_from_the_2020_coronavirus_pandemic_in_Connecticut,Category:Deaths_from_the_2020_coronavirus_pandemic_in_the_United_States,4
Steve_Dalkowski,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Connecticut,5
Kevin_Duffy,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Connecticut,5
Henry_Graff,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Connecticut,5
Category:Deaths_from_the_2020_coronavirus_pandemic_in_Florida,Category:Deaths_from_the_2020_coronavirus_pandemic_in_the_United_States,4
Carole_Brookins,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Florida,5
Terrence_McNally,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Florida,5
Troy_Sneed,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Florida,5
Category:Deaths_from_the_2020_coronavirus_pandemic_in_Illinois,Category:Deaths_from_the_2020_coronavirus_pandemic_in_the_United_States,4
David_Boe,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Illinois,5
Category:Deaths_from_the_2020_coronavirus_pandemic_in_Louisiana,Category:Deaths_from_the_2020_coronavirus_pandemic_in_the_United_States,4
Reggie_Bagala,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Louisiana,5
Tom_Dempsey,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Louisiana,5
Ellis_Marsalis_Jr.,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Louisiana,5
Category:Deaths_from_the_2020_coronavirus_pandemic_in_Maryland,Category:Deaths_from_the_2020_coronavirus_pandemic_in_the_United_States,4
Roy_Lester,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Maryland,5
Category:Deaths_from_the_2020_coronavirus_pandemic_in_Massachusetts,Category:Deaths_from_the_2020_coronavirus_pandemic_in_the_United_States,4
Emilio_Allué,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Massachusetts,5
Thomas_Kunz,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Massachusetts,5
Michael_McKinnell,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Massachusetts,5
Ted_Monette,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Massachusetts,5
Burton_Rose,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Massachusetts,5
Category:Deaths_from_the_2020_coronavirus_pandemic_in_Michigan,Category:Deaths_from_the_2020_coronavirus_pandemic_in_the_United_States,4
Mike_Huckaby,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Michigan,5
Isaac_Robinson_(politician),Category:Deaths_from_the_2020_coronavirus_pandemic_in_Michigan,5
Category:Deaths_from_the_2020_coronavirus_pandemic_in_Pennsylvania,Category:Deaths_from_the_2020_coronavirus_pandemic_in_the_United_States,4
Alan_Abel_(musician),Category:Deaths_from_the_2020_coronavirus_pandemic_in_Pennsylvania,5
Dick_Lucas_(American_football),Category:Deaths_from_the_2020_coronavirus_pandemic_in_Pennsylvania,5
Teruyuki_Okazaki,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Pennsylvania,5
Gene_Shay,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Pennsylvania,5
Stephen_Sulyk,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Pennsylvania,5
Ella_King_Russell_Torrey,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Pennsylvania,5
Category:Deaths_from_the_2020_coronavirus_pandemic_in_South_Dakota,Category:Deaths_from_the_2020_coronavirus_pandemic_in_the_United_States,4
Bob_Glanzer,Category:Deaths_from_the_2020_coronavirus_pandemic_in_South_Dakota,5
Category:Deaths_from_the_2020_coronavirus_pandemic_in_Tennessee,Category:Deaths_from_the_2020_coronavirus_pandemic_in_the_United_States,4
Joe_Diffie,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Tennessee,5
John_Prine,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Tennessee,5
Category:Deaths_from_the_2020_coronavirus_pandemic_in_Texas,Category:Deaths_from_the_2020_coronavirus_pandemic_in_the_United_States,4
Robert_Beck_(pentathlete),Category:Deaths_from_the_2020_coronavirus_pandemic_in_Texas,5
Pearson_Jordan,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Texas,5
Orlando_McDaniel,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Texas,5
Category:Deaths_from_the_2020_coronavirus_pandemic_in_Utah,Category:Deaths_from_the_2020_coronavirus_pandemic_in_the_United_States,4
Robert_H._Garff,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Utah,5
Category:Deaths_from_the_2020_coronavirus_pandemic_in_Vermont,Category:Deaths_from_the_2020_coronavirus_pandemic_in_the_United_States,4
Bernie_Juskiewicz,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Vermont,5
Category:Deaths_from_the_2020_coronavirus_pandemic_in_Virginia,Category:Deaths_from_the_2020_coronavirus_pandemic_in_the_United_States,4
Jerry_Givens,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Virginia,5
Category:Deaths_from_the_2020_coronavirus_pandemic_in_Washington_(state),Category:Deaths_from_the_2020_coronavirus_pandemic_in_the_United_States,4
Rick_May,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Washington_(state),5
Stephen_Schwartz_(pathologist),Category:Deaths_from_the_2020_coronavirus_pandemic_in_Washington_(state),5
Category:Deaths_from_the_2020_coronavirus_pandemic_in_Washington|_D.C.,Category:Deaths_from_the_2020_coronavirus_pandemic_in_the_United_States,4
David_Driskell,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Washington|_D.C.,5
Yu_Lihua,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Washington|_D.C.,5
Category:Impact_of_the_2020_coronavirus_pandemic_in_the_United_States,Category:2020_coronavirus_pandemic_in_the_United_States,3
Impact_of_the_COVID-19_pandemic_on_abortion_in_the_United_States,Category:Impact_of_the_2020_coronavirus_pandemic_in_the_United_States,4
Impact_of_the_COVID-19_pandemic_on_the_meat_industry_in_the_United_States,Category:Impact_of_the_2020_coronavirus_pandemic_in_the_United_States,4
Impact_of_the_COVID-19_pandemic_on_the_restaurant_industry_in_the_United_States,Category:Impact_of_the_2020_coronavirus_pandemic_in_the_United_States,4
Suspension_of_the_2019–20_NBA_season,Category:Impact_of_the_2020_coronavirus_pandemic_in_the_United_States,4
Category:United_States_responses_to_the_2020_coronavirus_pandemic,Category:2020_coronavirus_pandemic_in_the_United_States,3
2020_United_States_anti-lockdown_protests,Category:United_States_responses_to_the_2020_coronavirus_pandemic,4
Great_American_Economic_Revival_Industry_Groups,Category:United_States_responses_to_the_2020_coronavirus_pandemic,4
COVID-19_Congressional_Oversight_Commission,Category:United_States_responses_to_the_2020_coronavirus_pandemic,4
Pandemic_Response_Accountability_Committee,Category:United_States_responses_to_the_2020_coronavirus_pandemic,4
Special_Inspector_General_for_Pandemic_Recovery,Category:United_States_responses_to_the_2020_coronavirus_pandemic,4
Trump_administration_communication_during_the_COVID-19_pandemic,Category:United_States_responses_to_the_2020_coronavirus_pandemic,4
U.S._state_and_local_government_response_to_the_COVID-19_pandemic,Category:United_States_responses_to_the_2020_coronavirus_pandemic,4
Western_States_Pact,Category:United_States_responses_to_the_2020_coronavirus_pandemic,4
White_House_Coronavirus_Task_Force,Category:United_States_responses_to_the_2020_coronavirus_pandemic,4
Category:Law_associated_with_the_2020_coronavirus_pandemic_in_the_United_States,Category:United_States_responses_to_the_2020_coronavirus_pandemic,4
Coronavirus_Aid|_Relief|_and_Economic_Security_Act,Category:Law_associated_with_the_2020_coronavirus_pandemic_in_the_United_States,5
Coronavirus_Preparedness_and_Response_Supplemental_Appropriations_Act|_2020,Category:Law_associated_with_the_2020_coronavirus_pandemic_in_the_United_States,5
Families_First_Coronavirus_Response_Act,Category:Law_associated_with_the_2020_coronavirus_pandemic_in_the_United_States,5
Paycheck_Protection_Program,Category:Law_associated_with_the_2020_coronavirus_pandemic_in_the_United_States,5
Paycheck_Protection_Program_and_Health_Care_Enhancement_Act,Category:Law_associated_with_the_2020_coronavirus_pandemic_in_the_United_States,5
Category:White_House_Coronavirus_Task_Force,Category:United_States_responses_to_the_2020_coronavirus_pandemic,4
Jerome_Adams,Category:White_House_Coronavirus_Task_Force,5
Alex_Azar,Category:White_House_Coronavirus_Task_Force,5
Stephen_Biegun,Category:White_House_Coronavirus_Task_Force,5
Robert_Blair_(political_advisor),Category:White_House_Coronavirus_Task_Force,5
Ben_Carson,Category:White_House_Coronavirus_Task_Force,5
Ken_Cuccinelli,Category:White_House_Coronavirus_Task_Force,5
Kelvin_Droegemeier,Category:White_House_Coronavirus_Task_Force,5
Anthony_Fauci,Category:White_House_Coronavirus_Task_Force,5
Joe_Grogan,Category:White_House_Coronavirus_Task_Force,5
Stephen_Hahn_(oncologist),Category:White_House_Coronavirus_Task_Force,5
Derek_Kan,Category:White_House_Coronavirus_Task_Force,5
Larry_Kudlow,Category:White_House_Coronavirus_Task_Force,5
Chris_Liddell,Category:White_House_Coronavirus_Task_Force,5
Steven_Mnuchin,Category:White_House_Coronavirus_Task_Force,5
Robert_C._O'Brien_(attorney),Category:White_House_Coronavirus_Task_Force,5
Mike_Pence,Category:White_House_Coronavirus_Task_Force,5
Matthew_Pottinger,Category:White_House_Coronavirus_Task_Force,5
Robert_R._Redfield,Category:White_House_Coronavirus_Task_Force,5
Joel_Szabat,Category:White_House_Coronavirus_Task_Force,5
Seema_Verma,Category:White_House_Coronavirus_Task_Force,5
Robert_Wilkie,Category:White_House_Coronavirus_Task_Force,5
Category:COVID-19_pandemic_in_the_United_States_templates,Category:2020_coronavirus_pandemic_in_the_United_States,3
Template:COVID-19_pandemic_data/United_States_medical_cases,Category:COVID-19_pandemic_in_the_United_States_templates,4
Template:COVID-19_pandemic_in_the_United_States,Category:COVID-19_pandemic_in_the_United_States_templates,4
Template:COVID-19_pandemic_in_the_United_States_imagemap,Category:COVID-19_pandemic_in_the_United_States_templates,4
Category:COVID-19_pandemic_data/United_States_medical_cases_by_administrative_subdivisions,Category:COVID-19_pandemic_in_the_United_States_templates,4
Template:COVID-19_pandemic_data/Alabama_medical_cases_by_county,Category:COVID-19_pandemic_data/United_States_medical_cases_by_administrative_subdivisions,5
Template:COVID-19_pandemic_data/Alaska_medical_cases_by_borough,Category:COVID-19_pandemic_data/United_States_medical_cases_by_administrative_subdivisions,5
Template:COVID-19_pandemic_data/American_Samoa_medical_cases_by_county,Category:COVID-19_pandemic_data/United_States_medical_cases_by_administrative_subdivisions,5
Template:COVID-19_pandemic_data/Arizona_medical_cases_by_county,Category:COVID-19_pandemic_data/United_States_medical_cases_by_administrative_subdivisions,5
Template:COVID-19_pandemic_data/Arkansas_medical_cases_by_county,Category:COVID-19_pandemic_data/United_States_medical_cases_by_administrative_subdivisions,5
Template:COVID-19_pandemic_data/California_medical_cases_by_county,Category:COVID-19_pandemic_data/United_States_medical_cases_by_administrative_subdivisions,5
Template:COVID-19_pandemic_data/Colorado_medical_cases_by_county,Category:COVID-19_pandemic_data/United_States_medical_cases_by_administrative_subdivisions,5
Template:COVID-19_pandemic_data/Connecticut_medical_cases_by_county,Category:COVID-19_pandemic_data/United_States_medical_cases_by_administrative_subdivisions,5
Template:COVID-19_pandemic_data/Delaware_medical_cases_by_county,Category:COVID-19_pandemic_data/United_States_medical_cases_by_administrative_subdivisions,5
Template:COVID-19_pandemic_data/Florida_medical_cases_by_county,Category:COVID-19_pandemic_data/United_States_medical_cases_by_administrative_subdivisions,5
Template:COVID-19_pandemic_data/Georgia_(U.S._state)_medical_cases_by_county,Category:COVID-19_pandemic_data/United_States_medical_cases_by_administrative_subdivisions,5
Template:COVID-19_pandemic_data/Guam_medical_cases_by_village,Category:COVID-19_pandemic_data/United_States_medical_cases_by_administrative_subdivisions,5
Template:COVID-19_pandemic_data/Hawaii_medical_cases_by_county,Category:COVID-19_pandemic_data/United_States_medical_cases_by_administrative_subdivisions,5
Template:COVID-19_pandemic_data/Idaho_medical_cases_by_county,Category:COVID-19_pandemic_data/United_States_medical_cases_by_administrative_subdivisions,5
Template:COVID-19_pandemic_data/Illinois_medical_cases_by_county,Category:COVID-19_pandemic_data/United_States_medical_cases_by_administrative_subdivisions,5
Template:COVID-19_pandemic_data/Indiana_medical_cases_by_county,Category:COVID-19_pandemic_data/United_States_medical_cases_by_administrative_subdivisions,5
Template:COVID-19_pandemic_data/Iowa_medical_cases_by_county,Category:COVID-19_pandemic_data/United_States_medical_cases_by_administrative_subdivisions,5
Template:COVID-19_pandemic_data/Kansas_medical_cases_by_county,Category:COVID-19_pandemic_data/United_States_medical_cases_by_administrative_subdivisions,5
Template:COVID-19_pandemic_data/Kentucky_medical_cases_by_county,Category:COVID-19_pandemic_data/United_States_medical_cases_by_administrative_subdivisions,5
Template:COVID-19_pandemic_data/Louisiana_medical_cases_by_parish,Category:COVID-19_pandemic_data/United_States_medical_cases_by_administrative_subdivisions,5
Template:COVID-19_pandemic_data/Maine_medical_cases_by_county,Category:COVID-19_pandemic_data/United_States_medical_cases_by_administrative_subdivisions,5
Template:COVID-19_pandemic_data/Maryland_medical_cases_by_county,Category:COVID-19_pandemic_data/United_States_medical_cases_by_administrative_subdivisions,5
Template:COVID-19_pandemic_data/Massachusetts_medical_cases_by_county,Category:COVID-19_pandemic_data/United_States_medical_cases_by_administrative_subdivisions,5
Template:COVID-19_pandemic_data/Michigan_medical_cases_by_county,Category:COVID-19_pandemic_data/United_States_medical_cases_by_administrative_subdivisions,5
Template:COVID-19_pandemic_data/Minnesota_medical_cases_by_county,Category:COVID-19_pandemic_data/United_States_medical_cases_by_administrative_subdivisions,5
Template:COVID-19_pandemic_data/Mississippi_medical_cases_by_county,Category:COVID-19_pandemic_data/United_States_medical_cases_by_administrative_subdivisions,5
Template:COVID-19_pandemic_data/Missouri_medical_cases_by_county,Category:COVID-19_pandemic_data/United_States_medical_cases_by_administrative_subdivisions,5
Template:COVID-19_pandemic_data/Montana_medical_cases_by_county,Category:COVID-19_pandemic_data/United_States_medical_cases_by_administrative_subdivisions,5
Template:COVID-19_pandemic_data/Nebraska_medical_cases_by_county,Category:COVID-19_pandemic_data/United_States_medical_cases_by_administrative_subdivisions,5
Template:COVID-19_pandemic_data/Nevada_medical_cases_by_county,Category:COVID-19_pandemic_data/United_States_medical_cases_by_administrative_subdivisions,5
Template:COVID-19_pandemic_data/New_Hampshire_medical_cases_by_county,Category:COVID-19_pandemic_data/United_States_medical_cases_by_administrative_subdivisions,5
Template:COVID-19_pandemic_data/New_Jersey_medical_cases_by_county,Category:COVID-19_pandemic_data/United_States_medical_cases_by_administrative_subdivisions,5
Template:COVID-19_pandemic_data/New_Mexico_medical_cases_by_county,Category:COVID-19_pandemic_data/United_States_medical_cases_by_administrative_subdivisions,5
Template:COVID-19_pandemic_data/New_York_(state)_medical_cases_by_county,Category:COVID-19_pandemic_data/United_States_medical_cases_by_administrative_subdivisions,5
Template:COVID-19_pandemic_data/North_Carolina_medical_cases_by_county,Category:COVID-19_pandemic_data/United_States_medical_cases_by_administrative_subdivisions,5
Template:COVID-19_pandemic_data/North_Dakota_medical_cases_by_county,Category:COVID-19_pandemic_data/United_States_medical_cases_by_administrative_subdivisions,5
Template:COVID-19_pandemic_data/Northern_Mariana_Islands_medical_cases_by_municipality,Category:COVID-19_pandemic_data/United_States_medical_cases_by_administrative_subdivisions,5
Template:COVID-19_pandemic_data/Ohio_medical_cases_by_county,Category:COVID-19_pandemic_data/United_States_medical_cases_by_administrative_subdivisions,5
Template:COVID-19_pandemic_data/Oklahoma_medical_cases_by_county,Category:COVID-19_pandemic_data/United_States_medical_cases_by_administrative_subdivisions,5
Template:COVID-19_pandemic_data/Oregon_medical_cases_by_county,Category:COVID-19_pandemic_data/United_States_medical_cases_by_administrative_subdivisions,5
Template:COVID-19_pandemic_data/Pennsylvania_medical_cases_by_county,Category:COVID-19_pandemic_data/United_States_medical_cases_by_administrative_subdivisions,5
Template:COVID-19_pandemic_data/Puerto_Rico_medical_cases_by_municipality,Category:COVID-19_pandemic_data/United_States_medical_cases_by_administrative_subdivisions,5
Template:COVID-19_pandemic_data/Rhode_Island_medical_cases_by_municipality,Category:COVID-19_pandemic_data/United_States_medical_cases_by_administrative_subdivisions,5
Template:COVID-19_pandemic_data/South_Carolina_medical_cases_by_county,Category:COVID-19_pandemic_data/United_States_medical_cases_by_administrative_subdivisions,5
Template:COVID-19_pandemic_data/South_Dakota_medical_cases_by_county,Category:COVID-19_pandemic_data/United_States_medical_cases_by_administrative_subdivisions,5
Template:COVID-19_pandemic_data/Tennessee_medical_cases_by_county,Category:COVID-19_pandemic_data/United_States_medical_cases_by_administrative_subdivisions,5
Template:COVID-19_pandemic_data/Texas_medical_cases_by_county,Category:COVID-19_pandemic_data/United_States_medical_cases_by_administrative_subdivisions,5
Template:COVID-19_pandemic_data/United_States_Virgin_Islands_medical_cases_by_island,Category:COVID-19_pandemic_data/United_States_medical_cases_by_administrative_subdivisions,5
Template:COVID-19_pandemic_data/Utah_medical_cases_by_county,Category:COVID-19_pandemic_data/United_States_medical_cases_by_administrative_subdivisions,5
Template:COVID-19_pandemic_data/Vermont_medical_cases_by_county,Category:COVID-19_pandemic_data/United_States_medical_cases_by_administrative_subdivisions,5
Template:COVID-19_pandemic_data/Virginia_medical_cases_by_county,Category:COVID-19_pandemic_data/United_States_medical_cases_by_administrative_subdivisions,5
Template:COVID-19_pandemic_data/Washington_(state)_medical_cases_by_county,Category:COVID-19_pandemic_data/United_States_medical_cases_by_administrative_subdivisions,5
Template:COVID-19_pandemic_data/Washington|_D.C._medical_cases_by_ward,Category:COVID-19_pandemic_data/United_States_medical_cases_by_administrative_subdivisions,5
Template:COVID-19_pandemic_data/West_Virginia_medical_cases_by_county,Category:COVID-19_pandemic_data/United_States_medical_cases_by_administrative_subdivisions,5
Template:COVID-19_pandemic_data/Wisconsin_medical_cases_by_county,Category:COVID-19_pandemic_data/United_States_medical_cases_by_administrative_subdivisions,5
Template:COVID-19_pandemic_data/Wyoming_medical_cases_by_county,Category:COVID-19_pandemic_data/United_States_medical_cases_by_administrative_subdivisions,5
Category:COVID-19_pandemic_in_the_United_States_medical_cases_charts,Category:COVID-19_pandemic_in_the_United_States_templates,4
Template:COVID-19_pandemic_data/United_States/Alabama_medical_cases_chart,Category:COVID-19_pandemic_in_the_United_States_medical_cases_charts,5
Template:COVID-19_pandemic_data/United_States/Alaska_medical_cases_chart,Category:COVID-19_pandemic_in_the_United_States_medical_cases_charts,5
Template:COVID-19_pandemic_data/United_States/Arizona_medical_cases_chart,Category:COVID-19_pandemic_in_the_United_States_medical_cases_charts,5
Template:COVID-19_pandemic_data/United_States/Arkansas_medical_cases_chart,Category:COVID-19_pandemic_in_the_United_States_medical_cases_charts,5
Template:COVID-19_pandemic_data/United_States/Colorado_medical_cases_chart,Category:COVID-19_pandemic_in_the_United_States_medical_cases_charts,5
Template:COVID-19_pandemic_data/United_States/Connecticut_medical_cases_chart,Category:COVID-19_pandemic_in_the_United_States_medical_cases_charts,5
Template:COVID-19_pandemic_data/United_States_medical_cases_chart,Category:COVID-19_pandemic_in_the_United_States_medical_cases_charts,5
Template:COVID-19_pandemic_data/United_States/Delaware_medical_cases_chart,Category:COVID-19_pandemic_in_the_United_States_medical_cases_charts,5
Template:COVID-19_pandemic_data/United_States/Florida_medical_cases_chart,Category:COVID-19_pandemic_in_the_United_States_medical_cases_charts,5
Template:COVID-19_pandemic_data/United_States/Georgia_medical_cases_chart,Category:COVID-19_pandemic_in_the_United_States_medical_cases_charts,5
Template:COVID-19_pandemic_data/United_States/Guam_medical_cases_chart,Category:COVID-19_pandemic_in_the_United_States_medical_cases_charts,5
Template:COVID-19_pandemic_data/United_States/Hawaii_medical_cases_chart,Category:COVID-19_pandemic_in_the_United_States_medical_cases_charts,5
Template:COVID-19_pandemic_data/United_States/Idaho_medical_cases_chart,Category:COVID-19_pandemic_in_the_United_States_medical_cases_charts,5
Template:COVID-19_pandemic_data/United_States/Illinois_medical_cases_chart,Category:COVID-19_pandemic_in_the_United_States_medical_cases_charts,5
Template:COVID-19_pandemic_data/United_States/Indiana_medical_cases_chart,Category:COVID-19_pandemic_in_the_United_States_medical_cases_charts,5
Template:COVID-19_pandemic_data/United_States/Iowa_medical_cases_chart,Category:COVID-19_pandemic_in_the_United_States_medical_cases_charts,5
Template:COVID-19_pandemic_data/United_States/Kansas_medical_cases_chart,Category:COVID-19_pandemic_in_the_United_States_medical_cases_charts,5
Template:COVID-19_pandemic_data/United_States/Kentucky_medical_cases_chart,Category:COVID-19_pandemic_in_the_United_States_medical_cases_charts,5
Template:COVID-19_pandemic_data/United_States/Louisiana_medical_cases_chart,Category:COVID-19_pandemic_in_the_United_States_medical_cases_charts,5
Template:COVID-19_pandemic_data/United_States/Louisiana/Orleans_Parish_medical_cases_chart,Category:COVID-19_pandemic_in_the_United_States_medical_cases_charts,5
Template:COVID-19_pandemic_data/United_States/Maine_medical_cases_chart,Category:COVID-19_pandemic_in_the_United_States_medical_cases_charts,5
Template:COVID-19_pandemic_data/United_States/Maryland_medical_cases_chart,Category:COVID-19_pandemic_in_the_United_States_medical_cases_charts,5
Template:COVID-19_pandemic_data/United_States/Massachusetts_medical_cases_chart,Category:COVID-19_pandemic_in_the_United_States_medical_cases_charts,5
Template:COVID-19_pandemic_data/United_States/Massachusetts/Boston_medical_cases_chart,Category:COVID-19_pandemic_in_the_United_States_medical_cases_charts,5
Template:COVID-19_pandemic_data/United_States/Michigan_medical_cases_chart,Category:COVID-19_pandemic_in_the_United_States_medical_cases_charts,5
Template:COVID-19_pandemic_data/United_States/Minnesota_medical_cases_chart,Category:COVID-19_pandemic_in_the_United_States_medical_cases_charts,5
Template:COVID-19_pandemic_data/United_States/Mississippi_medical_cases_chart,Category:COVID-19_pandemic_in_the_United_States_medical_cases_charts,5
Template:COVID-19_pandemic_data/United_States/Missouri_medical_cases_chart,Category:COVID-19_pandemic_in_the_United_States_medical_cases_charts,5
Template:COVID-19_pandemic_data/United_States/Montana_medical_cases_chart,Category:COVID-19_pandemic_in_the_United_States_medical_cases_charts,5
Template:COVID-19_pandemic_data/United_States/Nebraska_medical_cases_chart,Category:COVID-19_pandemic_in_the_United_States_medical_cases_charts,5
Template:COVID-19_pandemic_data/United_States/Nevada_medical_cases_chart,Category:COVID-19_pandemic_in_the_United_States_medical_cases_charts,5
